Threshold,Discriminatory,Modifier,Pink,Magenta,Violet,Blue,Green,Yellow,PopBust?,Diversifying,Neurtal,Focusing,Equitable,Inequitable,Total,Average
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,11,0,0,0,66,FALSE,11,0,66,0,77,77,5.142857143
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,89,0,0,TRUE,0,89,0,0,89,89,8
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,67,0,FALSE,0,0,67,67,0,67,4
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,92,0,0,0,0,FALSE,92,0,0,0,92,92,12
0,30,-1,0,0,0,0,0,93,TRUE,0,0,93,0,93,93,4
0,30,-1,0,0,0,0,92,0,TRUE,0,0,92,92,0,92,4
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,-1,0,0,0,0,0,64,TRUE,0,0,64,0,64,64,4
0,30,-1,0,0,0,0,10,0,FALSE,0,0,10,10,0,10,4
0,30,-1,0,81,0,0,0,0,FALSE,81,0,0,0,81,81,12
0,30,-1,0,0,0,0,72,0,FALSE,0,0,72,72,0,72,4
0,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,14,0,69,0,0,TRUE,14,69,0,0,83,83,8.674698795
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,70,TRUE,0,0,70,0,70,70,4
1200,30,-1,0,0,0,0,109,0,TRUE,0,0,109,109,0,109,4
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,99,0,0,TRUE,0,99,0,0,99,99,8
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,78,0,TRUE,0,0,78,78,0,78,4
1200,30,-1,0,72,0,36,0,0,TRUE,72,36,0,0,108,108,10.66666667
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,92,0,TRUE,0,0,92,92,0,92,4
1200,30,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,-1,0,0,0,0,96,0,TRUE,0,0,96,96,0,96,4
0,50,-1,0,0,0,0,67,0,FALSE,0,0,67,67,0,67,4
0,50,-1,0,0,0,87,0,0,TRUE,0,87,0,0,87,87,8
0,50,-1,0,0,0,0,0,90,TRUE,0,0,90,0,90,90,4
0,50,-1,0,0,0,0,37,0,TRUE,0,0,37,37,0,37,4
0,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,-1,0,0,0,0,59,0,TRUE,0,0,59,59,0,59,4
0,50,-1,0,4,0,0,0,72,FALSE,4,0,72,0,76,76,4.421052632
0,50,-1,0,0,0,0,0,74,FALSE,0,0,74,0,74,74,4
0,50,-1,0,0,1,0,0,82,TRUE,0,1,82,1,82,83,4.048192771
0,50,-1,0,0,0,0,0,71,FALSE,0,0,71,0,71,71,4
0,50,-1,0,0,0,73,0,0,FALSE,0,73,0,0,73,73,8
0,50,-1,0,0,0,0,62,0,FALSE,0,0,62,62,0,62,4
0,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,-1,0,0,0,0,74,0,TRUE,0,0,74,74,0,74,4
0,50,-1,0,0,0,0,80,0,TRUE,0,0,80,80,0,80,4
0,50,-1,0,53,0,32,0,0,TRUE,53,32,0,0,85,85,10.49411765
0,50,-1,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,NA
0,50,-1,0,0,0,0,0,74,FALSE,0,0,74,0,74,74,4
0,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,-1,0,0,0,0,75,0,FALSE,0,0,75,75,0,75,4
1200,50,-1,0,0,0,0,70,0,TRUE,0,0,70,70,0,70,4
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,80,0,0,FALSE,0,80,0,0,80,80,8
1200,50,-1,0,0,0,95,0,0,FALSE,0,95,0,0,95,95,8
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,0,70,0,FALSE,0,0,70,70,0,70,4
1200,50,-1,0,0,0,0,73,0,TRUE,0,0,73,73,0,73,4
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,0,58,0,FALSE,0,0,58,58,0,58,4
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,0,0,79,0,0,FALSE,0,79,0,0,79,79,8
1200,50,-1,0,0,0,0,98,0,TRUE,0,0,98,98,0,98,4
1200,50,-1,0,0,0,0,45,0,FALSE,0,0,45,45,0,45,4
1200,50,-1,0,0,0,87,0,0,FALSE,0,87,0,0,87,87,8
1200,50,-1,0,0,0,0,44,0,FALSE,0,0,44,44,0,44,4
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,-1,0,0,30,0,25,0,TRUE,0,30,25,55,0,55,6.181818182
1200,50,-1,0,0,0,76,0,0,TRUE,0,76,0,0,76,76,8
1200,50,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,-1,0,0,0,0,91,0,TRUE,0,0,91,91,0,91,4
0,70,-1,0,0,0,0,79,0,TRUE,0,0,79,79,0,79,4
0,70,-1,0,0,0,81,0,0,TRUE,0,81,0,0,81,81,8
0,70,-1,0,0,0,0,29,0,TRUE,0,0,29,29,0,29,4
0,70,-1,0,0,0,62,0,0,FALSE,0,62,0,0,62,62,8
0,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,-1,22,0,0,0,0,0,FALSE,22,0,0,22,0,22,12
0,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,-1,0,0,0,0,74,2,FALSE,0,0,76,74,2,76,4
0,70,-1,0,0,0,0,70,0,FALSE,0,0,70,70,0,70,4
0,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,-1,0,0,0,0,91,0,TRUE,0,0,91,91,0,91,4
0,70,-1,0,0,0,0,54,0,FALSE,0,0,54,54,0,54,4
0,70,-1,0,0,0,0,55,0,TRUE,0,0,55,55,0,55,4
0,70,-1,0,0,0,0,0,50,FALSE,0,0,50,0,50,50,4
0,70,-1,0,0,0,0,83,0,TRUE,0,0,83,83,0,83,4
0,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,-1,0,0,0,0,71,0,TRUE,0,0,71,71,0,71,4
0,70,-1,39,0,0,7,0,0,FALSE,39,7,0,39,7,46,11.39130435
0,70,-1,0,0,0,0,70,0,FALSE,0,0,70,70,0,70,4
1200,70,-1,19,0,0,0,0,0,FALSE,19,0,0,19,0,19,12
1200,70,-1,0,0,0,0,88,0,TRUE,0,0,88,88,0,88,4
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,-1,7,0,0,0,38,0,FALSE,7,0,38,45,0,45,5.244444444
1200,70,-1,29,0,15,0,0,0,TRUE,29,15,0,44,0,44,10.63636364
1200,70,-1,10,0,0,0,50,0,TRUE,10,0,50,60,0,60,5.333333333
1200,70,-1,19,0,0,0,57,0,FALSE,19,0,57,76,0,76,6
1200,70,-1,0,0,0,0,79,0,FALSE,0,0,79,79,0,79,4
1200,70,-1,0,0,0,0,0,68,FALSE,0,0,68,0,68,68,4
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,-1,64,0,0,0,0,0,FALSE,64,0,0,64,0,64,12
1200,70,-1,0,0,45,38,0,0,FALSE,0,83,0,45,38,83,8
1200,70,-1,0,0,0,0,0,47,FALSE,0,0,47,0,47,47,4
1200,70,-1,0,32,35,0,0,0,FALSE,32,35,0,35,32,67,9.910447761
1200,70,-1,0,0,0,0,80,0,FALSE,0,0,80,80,0,80,4
1200,70,-1,0,0,0,0,69,0,TRUE,0,0,69,69,0,69,4
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,-1,26,0,0,0,34,0,TRUE,26,0,34,60,0,60,7.466666667
1200,70,-1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,0,0,0,50,0,0,0,FALSE,0,50,0,50,0,50,8
0,30,0,0,0,40,0,0,0,FALSE,0,40,0,40,0,40,8
0,30,0,16,0,0,0,35,0,FALSE,16,0,35,51,0,51,6.509803922
0,30,0,23,0,17,0,0,0,FALSE,23,17,0,40,0,40,10.3
0,30,0,0,0,44,0,0,0,FALSE,0,44,0,44,0,44,8
0,30,0,0,0,30,0,12,0,FALSE,0,30,12,42,0,42,6.857142857
0,30,0,0,0,44,0,0,0,FALSE,0,44,0,44,0,44,8
0,30,0,0,0,45,0,0,0,FALSE,0,45,0,45,0,45,8
0,30,0,0,0,43,0,6,0,FALSE,0,43,6,49,0,49,7.510204082
0,30,0,0,0,24,0,12,0,FALSE,0,24,12,36,0,36,6.666666667
0,30,0,0,0,50,0,0,0,FALSE,0,50,0,50,0,50,8
0,30,0,0,0,60,0,0,0,FALSE,0,60,0,60,0,60,8
0,30,0,0,0,57,0,0,0,FALSE,0,57,0,57,0,57,8
0,30,0,0,0,35,0,13,0,FALSE,0,35,13,48,0,48,6.916666667
0,30,0,0,0,48,0,0,0,FALSE,0,48,0,48,0,48,8
0,30,0,0,0,43,0,0,0,FALSE,0,43,0,43,0,43,8
0,30,0,0,0,49,0,4,0,FALSE,0,49,4,53,0,53,7.698113208
0,30,0,28,0,0,0,21,0,FALSE,28,0,21,49,0,49,8.571428571
0,30,0,33,0,0,0,7,0,FALSE,33,0,7,40,0,40,10.6
0,30,0,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
1200,30,0,0,0,55,0,0,0,FALSE,0,55,0,55,0,55,8
1200,30,0,24,0,0,0,29,0,FALSE,24,0,29,53,0,53,7.622641509
1200,30,0,0,0,47,0,0,0,FALSE,0,47,0,47,0,47,8
1200,30,0,0,0,46,0,0,0,FALSE,0,46,0,46,0,46,8
1200,30,0,0,0,57,0,0,0,FALSE,0,57,0,57,0,57,8
1200,30,0,0,0,43,0,0,0,FALSE,0,43,0,43,0,43,8
1200,30,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,0,0,0,43,0,0,0,FALSE,0,43,0,43,0,43,8
1200,30,0,0,0,46,0,0,0,FALSE,0,46,0,46,0,46,8
1200,30,0,0,0,65,0,0,0,FALSE,0,65,0,65,0,65,8
1200,30,0,0,0,45,0,0,0,FALSE,0,45,0,45,0,45,8
1200,30,0,0,0,58,0,0,0,FALSE,0,58,0,58,0,58,8
1200,30,0,0,0,56,0,0,0,FALSE,0,56,0,56,0,56,8
1200,30,0,0,0,57,0,0,0,FALSE,0,57,0,57,0,57,8
1200,30,0,0,0,42,0,0,0,FALSE,0,42,0,42,0,42,8
1200,30,0,0,0,44,0,0,0,FALSE,0,44,0,44,0,44,8
1200,30,0,0,0,52,0,0,0,FALSE,0,52,0,52,0,52,8
1200,30,0,0,0,56,0,0,0,FALSE,0,56,0,56,0,56,8
1200,30,0,0,0,40,0,0,0,FALSE,0,40,0,40,0,40,8
0,50,0,27,0,0,0,0,0,FALSE,27,0,0,27,0,27,12
0,50,0,0,0,0,0,20,0,FALSE,0,0,20,20,0,20,4
0,50,0,17,0,16,0,0,0,FALSE,17,16,0,33,0,33,10.06060606
0,50,0,29,0,0,0,0,0,FALSE,29,0,0,29,0,29,12
0,50,0,21,0,0,0,0,0,FALSE,21,0,0,21,0,21,12
0,50,0,0,0,22,0,10,0,FALSE,0,22,10,32,0,32,6.75
0,50,0,21,0,0,0,0,0,FALSE,21,0,0,21,0,21,12
0,50,0,5,0,0,0,11,0,FALSE,5,0,11,16,0,16,6.5
0,50,0,27,0,0,0,0,0,FALSE,27,0,0,27,0,27,12
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,21,0,0,0,FALSE,0,21,0,21,0,21,8
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,24,0,0,0,0,0,FALSE,24,0,0,24,0,24,12
0,50,0,28,0,0,0,0,0,FALSE,28,0,0,28,0,28,12
0,50,0,0,0,13,0,5,0,FALSE,0,13,5,18,0,18,6.888888889
0,50,0,29,0,0,0,0,0,FALSE,29,0,0,29,0,29,12
0,50,0,8,0,0,0,15,0,FALSE,8,0,15,23,0,23,6.782608696
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,0,0,0,31,0,0,0,FALSE,0,31,0,31,0,31,8
0,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,29,0,0,0,FALSE,0,29,0,29,0,29,8
1200,50,0,23,0,0,0,0,0,FALSE,23,0,0,23,0,23,12
1200,50,0,0,0,29,0,0,0,FALSE,0,29,0,29,0,29,8
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,41,0,0,0,FALSE,0,41,0,41,0,41,8
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,10,0,0,0,0,0,FALSE,10,0,0,10,0,10,12
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,0,21,0,0,0,0,0,FALSE,21,0,0,21,0,21,12
0,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,16,0,0,0,0,0,FALSE,16,0,0,16,0,16,12
1200,70,0,0,0,21,0,0,0,FALSE,0,21,0,21,0,21,8
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,30,1,0,0,33,0,14,0,FALSE,0,33,14,47,0,47,6.808510638
0,30,1,22,0,0,0,20,0,FALSE,22,0,20,42,0,42,8.19047619
0,30,1,0,0,58,0,0,0,FALSE,0,58,0,58,0,58,8
0,30,1,0,0,52,0,0,0,FALSE,0,52,0,52,0,52,8
0,30,1,4,0,51,0,0,0,FALSE,4,51,0,55,0,55,8.290909091
0,30,1,0,0,64,0,0,0,FALSE,0,64,0,64,0,64,8
0,30,1,0,0,41,0,0,0,FALSE,0,41,0,41,0,41,8
0,30,1,0,0,54,0,0,0,FALSE,0,54,0,54,0,54,8
0,30,1,20,0,0,0,20,0,FALSE,20,0,20,40,0,40,8
0,30,1,0,0,54,0,0,0,FALSE,0,54,0,54,0,54,8
0,30,1,16,0,0,0,23,0,FALSE,16,0,23,39,0,39,7.282051282
0,30,1,15,0,0,0,23,0,FALSE,15,0,23,38,0,38,7.157894737
0,30,1,0,0,45,0,0,0,FALSE,0,45,0,45,0,45,8
0,30,1,0,0,44,0,0,0,FALSE,0,44,0,44,0,44,8
0,30,1,18,0,0,0,25,0,FALSE,18,0,25,43,0,43,7.348837209
0,30,1,0,0,42,0,0,0,FALSE,0,42,0,42,0,42,8
0,30,1,0,0,55,0,0,0,FALSE,0,55,0,55,0,55,8
0,30,1,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
0,30,1,0,0,52,0,0,0,FALSE,0,52,0,52,0,52,8
0,30,1,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
1200,30,1,0,0,60,0,0,0,FALSE,0,60,0,60,0,60,8
1200,30,1,0,0,54,0,0,0,FALSE,0,54,0,54,0,54,8
1200,30,1,0,0,42,0,0,0,FALSE,0,42,0,42,0,42,8
1200,30,1,0,0,43,0,0,0,FALSE,0,43,0,43,0,43,8
1200,30,1,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
1200,30,1,0,0,37,0,10,0,FALSE,0,37,10,47,0,47,7.14893617
1200,30,1,0,0,58,0,0,0,FALSE,0,58,0,58,0,58,8
1200,30,1,24,0,0,0,20,0,FALSE,24,0,20,44,0,44,8.363636364
1200,30,1,0,0,49,0,0,0,FALSE,0,49,0,49,0,49,8
1200,30,1,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
1200,30,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,30,1,19,0,0,0,32,0,FALSE,19,0,32,51,0,51,6.980392157
1200,30,1,0,0,51,0,0,0,FALSE,0,51,0,51,0,51,8
1200,30,1,0,0,63,0,0,0,FALSE,0,63,0,63,0,63,8
1200,30,1,26,0,0,0,28,0,FALSE,26,0,28,54,0,54,7.851851852
1200,30,1,0,0,39,0,0,0,FALSE,0,39,0,39,0,39,8
1200,30,1,0,0,58,0,0,0,FALSE,0,58,0,58,0,58,8
1200,30,1,44,0,0,0,7,0,FALSE,44,0,7,51,0,51,10.90196078
1200,30,1,13,0,0,0,32,0,FALSE,13,0,32,45,0,45,6.311111111
1200,30,1,0,0,43,0,3,0,FALSE,0,43,3,46,0,46,7.739130435
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,21,0,2,0,0,0,FALSE,21,2,0,23,0,23,11.65217391
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,36,0,0,0,FALSE,0,36,0,36,0,36,8
0,50,1,0,0,8,0,0,0,FALSE,0,8,0,8,0,8,8
0,50,1,23,0,0,0,0,0,FALSE,23,0,0,23,0,23,12
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,27,0,0,0,FALSE,0,27,0,27,0,27,8
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,20,0,0,0,FALSE,0,20,0,20,0,20,8
1200,50,1,0,0,31,0,0,0,FALSE,0,31,0,31,0,31,8
1200,50,1,0,0,20,0,0,0,FALSE,0,20,0,20,0,20,8
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,28,0,0,0,FALSE,0,28,0,28,0,28,8
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,23,0,0,0,FALSE,0,23,0,23,0,23,8
1200,50,1,0,0,33,0,0,0,FALSE,0,33,0,33,0,33,8
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,16,0,0,0,FALSE,0,16,0,16,0,16,8
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,24,0,0,0,FALSE,0,24,0,24,0,24,8
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,50,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
0,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
1200,70,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,NA
