day,Diversifying3,Focusing1,Diversifying2,Focusing2,Diversifying1,Focusing3,total
71389,17,0,32,0,0,0,49
71390,17,0,32,0,0,0,49
71391,17,0,32,0,0,0,49
71392,17,0,32,0,0,0,49
71393,17,0,32,0,0,0,49
71394,17,0,32,0,0,0,49
71395,17,0,32,0,0,0,49
71396,17,0,32,0,0,0,49
71397,17,0,32,0,0,0,49
71398,17,0,32,0,0,0,49
71399,17,0,32,0,0,0,49
71400,17,0,32,0,0,0,49
71401,17,0,32,0,0,0,49
71402,17,0,34,0,0,0,51
71403,17,0,34,0,0,0,51
71404,17,0,34,0,0,0,51
71405,17,0,34,0,0,0,51
71406,17,0,34,0,0,0,51
71407,17,0,34,0,0,0,51
71408,17,0,33,0,0,0,50
71409,17,0,33,0,0,0,50
71410,17,0,33,0,0,0,50
71411,17,0,33,0,0,0,50
71412,18,0,32,0,0,0,50
71413,18,0,32,0,0,0,50
71414,18,0,32,0,0,0,50
71415,18,0,32,0,0,0,50
71416,18,0,32,0,0,0,50
71417,18,0,32,0,0,0,50
71418,18,0,32,0,0,0,50
71419,18,0,32,0,0,0,50
71420,18,0,32,0,0,0,50
71421,18,0,31,0,0,0,49
71422,18,0,31,0,0,0,49
71423,18,0,31,0,0,0,49
71424,18,0,31,0,0,0,49
71425,17,0,31,0,0,0,48
71426,17,0,31,0,0,0,48
71427,17,0,31,0,0,0,48
71428,17,0,31,0,0,0,48
71429,17,0,31,0,0,0,48
71430,17,0,31,0,0,0,48
71431,17,0,31,0,0,0,48
71432,17,0,34,0,0,0,51
71433,17,0,34,0,0,0,51
71434,17,0,34,0,0,0,51
71435,17,0,34,0,0,0,51
71436,17,0,34,0,0,0,51
71437,17,0,34,0,0,0,51
71438,17,0,34,0,0,0,51
71439,17,0,33,0,0,0,50
71440,17,0,33,0,0,0,50
71441,17,0,33,0,0,0,50
71442,17,0,33,0,0,0,50
71443,17,0,32,0,0,0,49
71444,17,0,32,0,0,0,49
71445,17,0,32,0,0,0,49
71446,17,0,32,0,0,0,49
71447,17,0,31,0,0,0,48
71448,17,0,31,0,0,0,48
71449,17,0,31,0,0,0,48
71450,17,0,31,0,0,0,48
71451,17,0,31,0,0,0,48
71452,17,0,31,0,0,0,48
71453,17,0,31,0,0,0,48
71454,17,0,31,0,0,0,48
71455,17,0,31,0,0,0,48
71456,17,0,31,0,0,0,48
71457,17,0,31,0,0,0,48
71458,17,0,31,0,0,0,48
71459,17,0,31,0,0,0,48
71460,17,0,31,0,0,0,48
71461,17,0,31,0,0,0,48
71462,17,0,31,0,0,0,48
71463,17,0,31,0,0,0,48
71464,17,0,31,0,0,0,48
71465,17,0,31,0,0,0,48
71466,17,0,31,0,0,0,48
71467,17,0,31,0,0,0,48
71468,17,0,33,0,0,0,50
71469,17,0,33,0,0,0,50
71470,17,0,33,0,0,0,50
71471,17,0,33,0,0,0,50
71472,17,0,33,0,0,0,50
71473,17,0,33,0,0,0,50
71474,17,0,33,0,0,0,50
71475,17,0,33,0,0,0,50
71476,17,0,33,0,0,0,50
71477,17,0,33,0,0,0,50
71478,18,0,33,0,0,0,51
71479,18,0,33,0,0,0,51
71480,18,0,33,0,0,0,51
71481,18,0,33,0,0,0,51
71482,18,0,33,0,0,0,51
71483,18,0,33,0,0,0,51
71484,18,0,33,0,0,0,51
71485,18,0,33,0,0,0,51
71486,18,0,33,0,0,0,51
71487,18,0,33,0,0,0,51
71488,18,0,33,0,0,0,51
71489,18,0,33,0,0,0,51
71490,17,0,33,0,0,0,50
71491,17,0,33,0,0,0,50
71492,17,0,33,0,0,0,50
71493,17,0,33,0,0,0,50
71494,17,0,33,0,0,0,50
71495,17,0,33,0,0,0,50
71496,17,0,33,0,0,0,50
71497,17,0,33,0,0,0,50
71498,17,0,35,0,0,0,52
71499,17,0,35,0,0,0,52
71500,17,0,35,0,0,0,52
71501,17,0,35,0,0,0,52
71502,17,0,35,0,0,0,52
71503,17,0,35,0,0,0,52
71504,17,0,35,0,0,0,52
71505,17,0,35,0,0,0,52
71506,17,0,35,0,0,0,52
71507,17,0,35,0,0,0,52
71508,17,0,35,0,0,0,52
71509,17,0,35,0,0,0,52
71510,17,0,35,0,0,0,52
71511,17,0,35,0,0,0,52
71512,17,0,34,0,0,0,51
71513,17,0,34,0,0,0,51
71514,17,0,34,0,0,0,51
71515,17,0,34,0,0,0,51
71516,17,0,34,0,0,0,51
71517,17,0,34,0,0,0,51
71518,17,0,34,0,0,0,51
71519,17,0,34,0,0,0,51
71520,17,0,34,0,0,0,51
71521,17,0,34,0,0,0,51
71522,17,0,34,0,0,0,51
71523,17,0,34,0,0,0,51
71524,17,0,34,0,0,0,51
71525,17,0,34,0,0,0,51
71526,17,0,34,0,0,0,51
71527,17,0,34,0,0,0,51
71528,17,0,34,0,0,0,51
71529,17,0,34,0,0,0,51
71530,17,0,34,0,0,0,51
71531,17,0,34,0,0,0,51
71532,17,0,34,0,0,0,51
71533,17,0,34,0,0,0,51
71534,17,0,36,0,0,0,53
71535,17,0,36,0,0,0,53
71536,17,0,36,0,0,0,53
71537,17,0,36,0,0,0,53
71538,17,0,36,0,0,0,53
71539,17,0,36,0,0,0,53
71540,17,0,36,0,0,0,53
71541,17,0,36,0,0,0,53
71542,17,0,36,0,0,0,53
71543,17,0,36,0,0,0,53
71544,18,0,36,0,0,0,54
71545,18,0,36,0,0,0,54
71546,18,0,36,0,0,0,54
71547,18,0,36,0,0,0,54
71548,18,0,36,0,0,0,54
71549,18,0,36,0,0,0,54
71550,18,0,36,0,0,0,54
71551,18,0,36,0,0,0,54
71552,18,0,36,0,0,0,54
71553,18,0,36,0,0,0,54
71554,18,0,36,0,0,0,54
71555,18,0,36,0,0,0,54
71556,18,0,36,0,0,0,54
71557,18,0,36,0,0,0,54
71558,18,0,36,0,0,0,54
71559,18,0,36,0,0,0,54
71560,18,0,36,0,0,0,54
71561,18,0,36,0,0,0,54
71562,18,0,36,0,0,0,54
71563,18,0,36,0,0,0,54
71564,18,0,35,0,0,0,53
71565,18,0,35,0,0,0,53
71566,18,0,35,0,0,0,53
71567,18,0,35,0,0,0,53
71568,18,0,35,0,0,0,53
71569,18,0,35,0,0,0,53
71570,18,0,35,0,0,0,53
71571,18,0,35,0,0,0,53
71572,18,0,35,0,0,0,53
71573,18,0,35,0,0,0,53
71574,18,0,35,0,0,0,53
71575,18,0,35,0,0,0,53
71576,18,0,35,0,0,0,53
71577,18,0,35,0,0,0,53
71578,18,0,35,0,0,0,53
71579,18,0,35,0,0,0,53
71580,18,0,35,0,0,0,53
71581,18,0,35,0,0,0,53
71582,18,0,35,0,0,0,53
71583,18,0,35,0,0,0,53
71584,18,0,35,0,0,0,53
71585,18,0,35,0,0,0,53
71586,18,0,35,0,0,0,53
71587,18,0,35,0,0,0,53
71588,18,0,35,0,0,0,53
71589,18,0,35,0,0,0,53
71590,18,0,35,0,0,0,53
71591,18,0,35,0,0,0,53
71592,18,0,35,0,0,0,53
71593,18,0,35,0,0,0,53
71594,18,0,35,0,0,0,53
71595,18,0,35,0,0,0,53
71596,18,0,35,0,0,0,53
71597,18,0,35,0,0,0,53
71598,18,0,35,0,0,0,53
71599,18,0,35,0,0,0,53
71600,18,0,35,0,0,0,53
71601,18,0,35,0,0,0,53
71602,18,0,35,0,0,0,53
71603,18,0,35,0,0,0,53
71604,18,0,35,0,0,0,53
71605,18,0,35,0,0,0,53
71606,18,0,35,0,0,0,53
71607,18,0,35,0,0,0,53
71608,18,0,34,0,0,0,52
71609,18,0,34,0,0,0,52
71610,20,0,34,0,0,0,54
71611,20,0,34,0,0,0,54
71612,20,0,34,0,0,0,54
71613,20,0,34,0,0,0,54
71614,20,0,34,0,0,0,54
71615,20,0,34,0,0,0,54
71616,20,0,34,0,0,0,54
71617,20,0,34,0,0,0,54
71618,20,0,34,0,0,0,54
71619,20,0,34,0,0,0,54
71620,20,0,34,0,0,0,54
71621,20,0,34,0,0,0,54
71622,20,0,34,0,0,0,54
71623,20,0,34,0,0,0,54
71624,20,0,34,0,0,0,54
71625,20,0,34,0,0,0,54
71626,19,0,34,0,0,0,53
71627,19,0,34,0,0,0,53
71628,19,0,34,0,0,0,53
71629,19,0,34,0,0,0,53
71630,19,0,34,0,0,0,53
71631,19,0,34,0,0,0,53
71632,19,0,34,0,0,0,53
71633,19,0,34,0,0,0,53
71634,19,0,34,0,0,0,53
71635,19,0,34,0,0,0,53
71636,19,0,37,0,0,0,56
71637,19,0,37,0,0,0,56
71638,19,0,37,0,0,0,56
71639,19,0,37,0,0,0,56
71640,19,0,37,0,0,0,56
71641,19,0,36,0,0,0,55
71642,19,0,36,0,0,0,55
71643,19,0,36,0,0,0,55
71644,19,0,35,0,0,0,54
71645,19,0,35,0,0,0,54
71646,19,0,35,0,0,0,54
71647,19,0,35,0,0,0,54
71648,19,0,35,0,0,0,54
71649,19,0,35,0,0,0,54
71650,19,0,35,0,0,0,54
71651,19,0,35,0,0,0,54
71652,19,0,35,0,0,0,54
71653,19,0,34,0,0,0,53
71654,19,0,34,0,0,0,53
71655,19,0,34,0,0,0,53
71656,19,0,34,0,0,0,53
71657,19,0,34,0,0,0,53
71658,19,0,34,0,0,0,53
71659,19,0,34,0,0,0,53
71660,19,0,34,0,0,0,53
71661,19,0,34,0,0,0,53
71662,19,0,34,0,0,0,53
71663,19,0,34,0,0,0,53
71664,19,0,34,0,0,0,53
71665,19,0,34,0,0,0,53
71666,19,0,38,0,0,0,57
71667,19,0,38,0,0,0,57
71668,19,0,38,0,0,0,57
71669,19,0,38,0,0,0,57
71670,19,0,38,0,0,0,57
71671,19,0,38,0,0,0,57
71672,19,0,38,0,0,0,57
71673,19,0,37,0,0,0,56
71674,19,0,37,0,0,0,56
71675,19,0,37,0,0,0,56
71676,22,0,37,0,0,0,59
71677,22,0,36,0,0,0,58
71678,22,0,36,0,0,0,58
71679,22,0,36,0,0,0,58
71680,21,0,36,0,0,0,57
71681,21,0,36,0,0,0,57
71682,21,0,36,0,0,0,57
71683,21,0,35,0,0,0,56
71684,21,0,35,0,0,0,56
71685,21,0,35,0,0,0,56
71686,21,0,35,0,0,0,56
71687,21,0,35,0,0,0,56
71688,21,0,35,0,0,0,56
71689,21,0,34,0,0,0,55
71690,21,0,34,0,0,0,55
71691,21,0,34,0,0,0,55
71692,21,0,34,0,0,0,55
71693,21,0,34,0,0,0,55
71694,21,0,34,0,0,0,55
71695,21,0,34,0,0,0,55
71696,21,0,34,0,0,0,55
71697,21,0,34,0,0,0,55
71698,21,0,34,0,0,0,55
71699,21,0,34,0,0,0,55
71700,21,0,34,0,0,0,55
71701,21,0,34,0,0,0,55
71702,21,0,35,0,0,0,56
71703,21,0,35,0,0,0,56
71704,21,0,35,0,0,0,56
71705,21,0,35,0,0,0,56
71706,21,0,35,0,0,0,56
71707,21,0,35,0,0,0,56
71708,21,0,35,0,0,0,56
71709,21,0,35,0,0,0,56
71710,21,0,35,0,0,0,56
71711,21,0,35,0,0,0,56
71712,22,0,33,0,0,0,55
71713,22,0,33,0,0,0,55
71714,22,0,33,0,0,0,55
71715,22,0,33,0,0,0,55
71716,22,0,33,0,0,0,55
71717,22,0,33,0,0,0,55
71718,22,0,33,0,0,0,55
71719,22,0,33,0,0,0,55
71720,22,0,33,0,0,0,55
71721,22,0,33,0,0,0,55
71722,22,0,33,0,0,0,55
71723,22,0,33,0,0,0,55
71724,22,0,33,0,0,0,55
71725,22,0,33,0,0,0,55
71726,22,0,33,0,0,0,55
71727,22,0,33,0,0,0,55
71728,22,0,33,0,0,0,55
71729,22,0,33,0,0,0,55
71730,22,0,33,0,0,0,55
71731,22,0,32,0,0,0,54
71732,22,0,35,0,0,0,57
71733,22,0,35,0,0,0,57
71734,22,0,35,0,0,0,57
71735,21,0,35,0,0,0,56
71736,21,0,35,0,0,0,56
71737,20,0,35,0,0,0,55
71738,20,0,35,0,0,0,55
71739,19,0,35,0,0,0,54
71740,19,0,35,0,0,0,54
71741,19,0,34,0,0,0,53
71742,19,0,34,0,0,0,53
71743,19,0,34,0,0,0,53
71744,19,0,33,0,0,0,52
71745,19,0,33,0,0,0,52
71746,19,0,33,0,0,0,52
71747,19,0,33,0,0,0,52
71748,19,0,33,0,0,0,52
71749,19,0,33,0,0,0,52
71750,19,0,33,0,0,0,52
71751,19,0,33,0,0,0,52
71752,19,0,33,0,0,0,52
71753,19,0,33,0,0,0,52
71754,19,0,33,0,0,0,52
71755,19,0,33,0,0,0,52
71756,19,0,33,0,0,0,52
71757,19,0,33,0,0,0,52
71758,19,0,33,0,0,0,52
71759,19,0,33,0,0,0,52
71760,19,0,33,0,0,0,52
71761,19,0,33,0,0,0,52
71762,19,0,33,0,0,0,52
71763,19,0,33,0,0,0,52
71764,19,0,33,0,0,0,52
71765,19,0,33,0,0,0,52
71766,19,0,33,0,0,0,52
71767,19,0,33,0,0,0,52
71768,19,0,35,0,0,0,54
71769,19,0,35,0,0,0,54
71770,19,0,35,0,0,0,54
71771,19,0,35,0,0,0,54
71772,19,0,35,0,0,0,54
71773,19,0,35,0,0,0,54
71774,19,0,35,0,0,0,54
71775,19,0,35,0,0,0,54
71776,19,0,35,0,0,0,54
71777,19,0,35,0,0,0,54
71778,22,0,35,0,0,0,57
71779,22,0,35,0,0,0,57
71780,22,0,35,0,0,0,57
71781,22,0,35,0,0,0,57
71782,22,0,35,0,0,0,57
71783,22,0,35,0,0,0,57
71784,22,0,35,0,0,0,57
71785,22,0,35,0,0,0,57
71786,21,0,35,0,0,0,56
71787,21,0,35,0,0,0,56
71788,21,0,35,0,0,0,56
71789,20,0,35,0,0,0,55
71790,20,0,35,0,0,0,55
71791,20,0,35,0,0,0,55
71792,20,0,35,0,0,0,55
71793,20,0,35,0,0,0,55
71794,20,0,35,0,0,0,55
71795,20,0,35,0,0,0,55
71796,20,0,35,0,0,0,55
71797,20,0,35,0,0,0,55
71798,20,0,37,0,0,0,57
71799,20,0,37,0,0,0,57
71800,20,0,37,0,0,0,57
71801,20,0,37,0,0,0,57
71802,20,0,37,0,0,0,57
71803,19,0,37,0,0,0,56
71804,19,0,36,0,0,0,55
71805,19,0,36,0,0,0,55
71806,19,0,36,0,0,0,55
71807,19,0,36,0,0,0,55
71808,19,0,35,0,0,0,54
71809,19,0,35,0,0,0,54
71810,19,0,35,0,0,0,54
71811,19,0,35,0,0,0,54
71812,19,0,35,0,0,0,54
71813,19,0,33,0,0,0,52
71814,19,0,33,0,0,0,52
71815,18,0,33,0,0,0,51
71816,18,0,33,0,0,0,51
71817,18,0,33,0,0,0,51
71818,18,0,33,0,0,0,51
71819,18,0,33,0,0,0,51
71820,18,0,33,0,0,0,51
71821,18,0,33,0,0,0,51
71822,18,0,33,0,0,0,51
71823,18,0,33,0,0,0,51
71824,18,0,33,0,0,0,51
71825,18,0,33,0,0,0,51
71826,18,0,33,0,0,0,51
71827,18,0,33,0,0,0,51
71828,18,0,33,0,0,0,51
71829,18,0,33,0,0,0,51
71830,18,0,33,0,0,0,51
71831,18,0,33,0,0,0,51
71832,18,0,33,0,0,0,51
71833,18,0,32,0,0,0,50
71834,18,0,34,0,0,0,52
71835,18,0,34,0,0,0,52
71836,18,0,34,0,0,0,52
71837,18,0,34,0,0,0,52
71838,18,0,34,0,0,0,52
71839,18,0,34,0,0,0,52
71840,18,0,34,0,0,0,52
71841,18,0,34,0,0,0,52
71842,18,0,34,0,0,0,52
71843,18,0,34,0,0,0,52
71844,19,0,34,0,0,0,53
71845,19,0,34,0,0,0,53
71846,19,0,34,0,0,0,53
71847,19,0,34,0,0,0,53
71848,18,0,34,0,0,0,52
71849,18,0,34,0,0,0,52
71850,18,0,34,0,0,0,52
71851,18,0,34,0,0,0,52
71852,18,0,34,0,0,0,52
71853,18,0,34,0,0,0,52
71854,18,0,34,0,0,0,52
71855,18,0,34,0,0,0,52
71856,18,0,34,0,0,0,52
71857,18,0,34,0,0,0,52
71858,18,0,34,0,0,0,52
71859,18,0,34,0,0,0,52
71860,18,0,34,0,0,0,52
71861,18,0,34,0,0,0,52
71862,18,0,34,0,0,0,52
71863,18,0,34,0,0,0,52
71864,18,0,34,0,0,0,52
71865,18,0,34,0,0,0,52
71866,18,0,34,0,0,0,52
71867,18,0,34,0,0,0,52
71868,18,0,34,0,0,0,52
71869,18,0,34,0,0,0,52
71870,18,0,34,0,0,0,52
71871,18,0,34,0,0,0,52
71872,18,0,34,0,0,0,52
71873,18,0,34,0,0,0,52
71874,18,0,34,0,0,0,52
71875,18,0,34,0,0,0,52
71876,18,0,34,0,0,0,52
71877,18,0,34,0,0,0,52
71878,18,0,34,0,0,0,52
71879,18,0,34,0,0,0,52
71880,18,0,34,0,0,0,52
71881,18,0,34,0,0,0,52
71882,18,0,34,0,0,0,52
71883,18,0,34,0,0,0,52
71884,18,0,34,0,0,0,52
71885,18,0,34,0,0,0,52
71886,18,0,34,0,0,0,52
71887,18,0,34,0,0,0,52
71888,18,0,34,0,0,0,52
71889,18,0,34,0,0,0,52
71890,18,0,34,0,0,0,52
71891,18,0,34,0,0,0,52
71892,18,0,34,0,0,0,52
71893,18,0,34,0,0,0,52
71894,18,0,34,0,0,0,52
71895,18,0,34,0,0,0,52
71896,18,0,34,0,0,0,52
71897,18,0,34,0,0,0,52
71898,18,0,34,0,0,0,52
71899,18,0,34,0,0,0,52
71900,18,0,34,0,0,0,52
71901,18,0,34,0,0,0,52
71902,18,0,34,0,0,0,52
71903,18,0,34,0,0,0,52
71904,18,0,34,0,0,0,52
71905,18,0,34,0,0,0,52
71906,18,0,34,0,0,0,52
71907,18,0,34,0,0,0,52
71908,18,0,34,0,0,0,52
71909,18,0,34,0,0,0,52
71910,20,0,34,0,0,0,54
71911,20,0,34,0,0,0,54
71912,20,0,34,0,0,0,54
71913,20,0,34,0,0,0,54
71914,20,0,34,0,0,0,54
71915,20,0,34,0,0,0,54
71916,20,0,34,0,0,0,54
71917,20,0,34,0,0,0,54
71918,19,0,34,0,0,0,53
71919,19,0,34,0,0,0,53
71920,19,0,34,0,0,0,53
71921,19,0,34,0,0,0,53
71922,19,0,34,0,0,0,53
71923,19,0,34,0,0,0,53
71924,19,0,34,0,0,0,53
71925,19,0,34,0,0,0,53
71926,19,0,34,0,0,0,53
71927,19,0,34,0,0,0,53
71928,19,0,34,0,0,0,53
71929,19,0,34,0,0,0,53
71930,19,0,34,0,0,0,53
71931,19,0,34,0,0,0,53
71932,19,0,34,0,0,0,53
71933,19,0,34,0,0,0,53
71934,19,0,34,0,0,0,53
71935,19,0,34,0,0,0,53
71936,19,0,36,0,0,0,55
71937,19,0,35,0,0,0,54
71938,19,0,35,0,0,0,54
71939,19,0,35,0,0,0,54
71940,19,0,35,0,0,0,54
71941,19,0,35,0,0,0,54
71942,19,0,35,0,0,0,54
71943,19,0,35,0,0,0,54
71944,19,0,35,0,0,0,54
71945,19,0,35,0,0,0,54
71946,19,0,35,0,0,0,54
71947,19,0,35,0,0,0,54
71948,19,0,35,0,0,0,54
71949,19,0,35,0,0,0,54
71950,19,0,35,0,0,0,54
71951,19,0,35,0,0,0,54
71952,19,0,35,0,0,0,54
71953,19,0,35,0,0,0,54
71954,18,0,35,0,0,0,53
71955,18,0,35,0,0,0,53
71956,18,0,35,0,0,0,53
71957,18,0,35,0,0,0,53
71958,18,0,35,0,0,0,53
71959,18,0,35,0,0,0,53
71960,18,0,35,0,0,0,53
71961,18,0,35,0,0,0,53
71962,18,0,35,0,0,0,53
71963,18,0,35,0,0,0,53
71964,18,0,35,0,0,0,53
71965,18,0,35,0,0,0,53
71966,18,0,39,0,0,0,57
71967,18,0,39,0,0,0,57
71968,18,0,39,0,0,0,57
71969,18,0,39,0,0,0,57
71970,18,0,39,0,0,0,57
71971,18,0,39,0,0,0,57
71972,18,0,38,0,0,0,56
71973,18,0,38,0,0,0,56
71974,18,0,38,0,0,0,56
71975,18,0,38,0,0,0,56
71976,22,0,38,0,0,0,60
71977,22,0,38,0,0,0,60
71978,22,0,38,0,0,0,60
71979,22,0,38,0,0,0,60
71980,21,0,38,0,0,0,59
71981,20,0,38,0,0,0,58
71982,20,0,38,0,0,0,58
71983,20,0,38,0,0,0,58
71984,20,0,37,0,0,0,57
71985,20,0,37,0,0,0,57
71986,20,0,36,0,0,0,56
71987,20,0,36,0,0,0,56
71988,20,0,36,0,0,0,56
71989,19,0,35,0,0,0,54
71990,19,0,35,0,0,0,54
71991,19,0,34,0,0,0,53
71992,19,0,34,0,0,0,53
71993,19,0,34,0,0,0,53
71994,19,0,34,0,0,0,53
71995,19,0,34,0,0,0,53
71996,19,0,34,0,0,0,53
71997,19,0,34,0,0,0,53
71998,19,0,34,0,0,0,53
71999,19,0,34,0,0,0,53
72000,19,0,34,0,0,0,53
72001,19,0,34,0,0,0,53
72002,19,0,36,0,0,0,55
72003,19,0,36,0,0,0,55
72004,19,0,36,0,0,0,55
72005,19,0,36,0,0,0,55
72006,19,0,36,0,0,0,55
72007,19,0,36,0,0,0,55
72008,19,0,36,0,0,0,55
72009,19,0,36,0,0,0,55
72010,19,0,36,0,0,0,55
72011,19,0,36,0,0,0,55
72012,20,0,36,0,0,0,56
72013,20,0,34,0,0,0,54
72014,20,0,34,0,0,0,54
72015,20,0,34,0,0,0,54
72016,20,0,34,0,0,0,54
72017,20,0,34,0,0,0,54
72018,20,0,34,0,0,0,54
72019,20,0,34,0,0,0,54
72020,20,0,34,0,0,0,54
72021,20,0,34,0,0,0,54
72022,19,0,32,0,0,0,51
72023,18,0,32,0,0,0,50
72024,18,0,32,0,0,0,50
72025,17,0,31,0,0,0,48
72026,17,0,31,0,0,0,48
72027,17,0,31,0,0,0,48
72028,17,0,30,0,0,0,47
72029,17,0,30,0,0,0,47
72030,17,0,30,0,0,0,47
72031,17,0,30,0,0,0,47
72032,17,0,31,0,0,0,48
72033,17,0,31,0,0,0,48
72034,16,0,31,0,0,0,47
72035,16,0,30,0,0,0,46
72036,16,0,30,0,0,0,46
72037,16,0,30,0,0,0,46
72038,16,0,30,0,0,0,46
72039,16,0,30,0,0,0,46
72040,16,0,30,0,0,0,46
72041,16,0,30,0,0,0,46
72042,16,0,28,0,0,0,44
72043,16,0,28,0,0,0,44
72044,16,0,28,0,0,0,44
72045,16,0,28,0,0,0,44
72046,16,0,28,0,0,0,44
72047,16,0,28,0,0,0,44
72048,16,0,28,0,0,0,44
72049,16,0,28,0,0,0,44
72050,16,0,28,0,0,0,44
72051,16,0,28,0,0,0,44
72052,16,0,28,0,0,0,44
72053,16,0,28,0,0,0,44
72054,16,0,28,0,0,0,44
72055,16,0,28,0,0,0,44
72056,16,0,28,0,0,0,44
72057,16,0,28,0,0,0,44
72058,16,0,28,0,0,0,44
72059,16,0,27,0,0,0,43
72060,16,0,27,0,0,0,43
72061,16,0,27,0,0,0,43
72062,16,0,27,0,0,0,43
72063,16,0,27,0,0,0,43
72064,16,0,27,0,0,0,43
72065,16,0,27,0,0,0,43
72066,16,0,27,0,0,0,43
72067,16,0,27,0,0,0,43
72068,16,0,28,0,0,0,44
72069,16,0,28,0,0,0,44
72070,16,0,28,0,0,0,44
72071,16,0,28,0,0,0,44
72072,16,0,28,0,0,0,44
72073,16,0,28,0,0,0,44
72074,16,0,28,0,0,0,44
72075,16,0,28,0,0,0,44
72076,16,0,28,0,0,0,44
72077,15,0,28,0,0,0,43
72078,19,0,28,0,0,0,47
72079,19,0,28,0,0,0,47
72080,19,0,28,0,0,0,47
72081,19,0,28,0,0,0,47
72082,19,0,28,0,0,0,47
72083,19,0,28,0,0,0,47
72084,19,0,28,0,0,0,47
72085,19,0,28,0,0,0,47
72086,19,0,28,0,0,0,47
72087,19,0,28,0,0,0,47
72088,19,0,28,0,0,0,47
72089,19,0,28,0,0,0,47
72090,19,0,28,0,0,0,47
72091,19,0,28,0,0,0,47
72092,19,0,28,0,0,0,47
72093,18,0,28,0,0,0,46
72094,16,0,28,0,0,0,44
72095,16,0,28,0,0,0,44
72096,16,0,28,0,0,0,44
72097,16,0,28,0,0,0,44
72098,16,0,30,0,0,0,46
72099,16,0,30,0,0,0,46
72100,16,0,30,0,0,0,46
72101,16,0,30,0,0,0,46
72102,16,0,30,0,0,0,46
72103,16,0,30,0,0,0,46
72104,16,0,30,0,0,0,46
72105,16,0,30,0,0,0,46
72106,16,0,30,0,0,0,46
72107,16,0,30,0,0,0,46
72108,16,0,30,0,0,0,46
72109,16,0,30,0,0,0,46
72110,16,0,30,0,0,0,46
72111,16,0,30,0,0,0,46
72112,16,0,30,0,0,0,46
72113,16,0,30,0,0,0,46
72114,16,0,30,0,0,0,46
72115,16,0,30,0,0,0,46
72116,16,0,30,0,0,0,46
72117,16,0,29,0,0,0,45
72118,16,0,29,0,0,0,45
72119,16,0,29,0,0,0,45
72120,14,0,29,0,0,0,43
72121,14,0,29,0,0,0,43
72122,14,0,29,0,0,0,43
72123,14,0,29,0,0,0,43
72124,14,0,28,0,0,0,42
72125,14,0,28,0,0,0,42
72126,14,0,28,0,0,0,42
72127,14,0,28,0,0,0,42
72128,14,0,28,0,0,0,42
72129,14,0,28,0,0,0,42
72130,14,0,28,0,0,0,42
72131,14,0,28,0,0,0,42
72132,14,0,28,0,0,0,42
72133,14,0,28,0,0,0,42
72134,14,0,30,0,0,0,44
72135,14,0,30,0,0,0,44
72136,14,0,29,0,0,0,43
72137,14,0,29,0,0,0,43
72138,14,0,29,0,0,0,43
72139,14,0,29,0,0,0,43
72140,14,0,29,0,0,0,43
72141,14,0,29,0,0,0,43
72142,14,0,29,0,0,0,43
72143,14,0,28,0,0,0,42
72144,15,0,28,0,0,0,43
72145,15,0,28,0,0,0,43
72146,15,0,28,0,0,0,43
72147,15,0,28,0,0,0,43
72148,15,0,28,0,0,0,43
72149,15,0,28,0,0,0,43
72150,15,0,28,0,0,0,43
72151,15,0,28,0,0,0,43
72152,15,0,28,0,0,0,43
72153,15,0,28,0,0,0,43
72154,15,0,28,0,0,0,43
72155,15,0,28,0,0,0,43
72156,15,0,28,0,0,0,43
72157,15,0,28,0,0,0,43
72158,15,0,28,0,0,0,43
72159,15,0,28,0,0,0,43
72160,15,0,28,0,0,0,43
72161,15,0,28,0,0,0,43
72162,15,0,28,0,0,0,43
72163,15,0,28,0,0,0,43
72164,15,0,29,0,0,0,44
72165,15,0,29,0,0,0,44
72166,15,0,29,0,0,0,44
72167,15,0,29,0,0,0,44
72168,15,0,29,0,0,0,44
72169,15,0,29,0,0,0,44
72170,15,0,29,0,0,0,44
72171,15,0,29,0,0,0,44
72172,15,0,27,0,0,0,42
72173,15,0,27,0,0,0,42
72174,15,0,27,0,0,0,42
72175,15,0,27,0,0,0,42
72176,15,0,27,0,0,0,42
72177,15,0,27,0,0,0,42
72178,15,0,27,0,0,0,42
72179,15,0,27,0,0,0,42
72180,15,0,27,0,0,0,42
72181,15,0,27,0,0,0,42
72182,15,0,27,0,0,0,42
72183,15,0,27,0,0,0,42
72184,15,0,27,0,0,0,42
72185,15,0,27,0,0,0,42
72186,15,0,27,0,0,0,42
72187,15,0,27,0,0,0,42
72188,15,0,26,0,0,0,41
72189,15,0,24,0,0,0,39
72190,15,0,24,0,0,0,39
72191,15,0,24,0,0,0,39
72192,15,0,24,0,0,0,39
72193,15,0,24,0,0,0,39
72194,15,0,24,0,0,0,39
72195,15,0,24,0,0,0,39
72196,15,0,24,0,0,0,39
72197,15,0,24,0,0,0,39
72198,15,0,24,0,0,0,39
72199,15,0,24,0,0,0,39
72200,15,0,25,0,0,0,40
72201,15,0,25,0,0,0,40
72202,15,0,25,0,0,0,40
72203,15,0,25,0,0,0,40
72204,15,0,25,0,0,0,40
72205,15,0,25,0,0,0,40
72206,15,0,25,0,0,0,40
72207,15,0,25,0,0,0,40
72208,15,0,25,0,0,0,40
72209,15,0,25,0,0,0,40
